algorithm,heap_type,graph_source,graph_family,graph_size,graph_parameters,seed,start_vertex,output_value,comparison_count,cut_count,decrease_key_count,distance_checksum,edge_scan_count,extract_min_count,graph_average_degree,graph_directed,graph_maximum_degree,graph_num_edges,graph_num_vertices,insert_count,link_count,meld_count,mst_weight,node_allocation_count,peak_size,pointer_traversal_count,reachable_output_count,reachable_vertex_count,relax_attempt_count,successful_decrease_key_count,successful_key_update_count,successful_relax_count,swap_count,visited_vertex_count
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",0,0,1508.0,174,0,14,1508.0,150,25,6.0,False,10,75,25,25,0,0,,0,15,0,25,25,75,14,,38,73,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",0,0,1508.0,133,14,14,1508.0,150,25,6.0,False,10,75,25,25,119,119,,25,15,129,25,25,75,14,,38,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",0,0,1508.0,196,5,14,1508.0,150,25,6.0,False,10,75,25,25,53,0,,25,15,364,25,25,75,14,,38,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",0,12,1206.0,161,0,13,1206.0,150,25,6.0,False,10,75,25,25,0,0,,0,15,0,25,25,75,13,,37,66,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",0,12,1206.0,130,13,13,1206.0,150,25,6.0,False,10,75,25,25,117,117,,25,15,118,25,25,75,13,,37,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",0,12,1206.0,204,4,13,1206.0,150,25,6.0,False,10,75,25,25,58,0,,25,15,388,25,25,75,13,,37,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",0,24,3090.0,155,0,10,3090.0,150,25,6.0,False,10,75,25,25,0,0,,0,15,0,25,25,75,10,,34,63,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",0,24,3090.0,130,10,10,3090.0,150,25,6.0,False,10,75,25,25,120,120,,25,15,123,25,25,75,10,,34,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",0,24,3090.0,173,4,10,3090.0,150,25,6.0,False,10,75,25,25,49,0,,25,15,333,25,25,75,10,,34,0,
prim,binary,synthetic,sparse_er_nm,25,"n=25,m=75",0,0,502.0,209,0,27,,150,25,6.0,False,10,75,25,25,0,0,502.0,0,15,0,,,,27,51,,94,25
prim,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",0,0,502.0,121,26,27,,150,25,6.0,False,10,75,25,25,94,94,502.0,25,15,107,,,,27,51,,0,25
prim,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",0,0,502.0,200,13,27,,150,25,6.0,False,10,75,25,25,38,0,502.0,25,15,284,,,,27,51,,0,25
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",0,0,2573.0,464,0,35,2573.0,300,50,6.0,False,15,150,50,50,0,0,,0,29,0,50,50,150,35,,84,206,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",0,0,2573.0,363,35,35,2573.0,300,50,6.0,False,15,150,50,50,328,328,,50,29,349,50,50,150,35,,84,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",0,0,2573.0,507,10,35,2573.0,300,50,6.0,False,15,150,50,50,141,0,,50,29,942,50,50,150,35,,84,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",0,25,3898.0,431,0,30,3898.0,300,50,6.0,False,15,150,50,50,0,0,,0,29,0,50,50,150,30,,79,182,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",0,25,3898.0,339,30,30,3898.0,300,50,6.0,False,15,150,50,50,309,309,,50,29,330,50,50,150,30,,79,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",0,25,3898.0,487,15,30,3898.0,300,50,6.0,False,15,150,50,50,135,0,,50,29,919,50,50,150,30,,79,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",0,49,2533.0,456,0,33,2533.0,300,50,6.0,False,15,150,50,50,0,0,,0,28,0,50,50,150,33,,82,200,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",0,49,2533.0,356,33,33,2533.0,300,50,6.0,False,15,150,50,50,323,323,,50,28,354,50,50,150,33,,82,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",0,49,2533.0,509,10,33,2533.0,300,50,6.0,False,15,150,50,50,143,0,,50,28,963,50,50,150,33,,82,0,
prim,binary,synthetic,sparse_er_nm,50,"n=50,m=150",0,0,917.0,522,0,48,,300,50,6.0,False,15,150,50,50,0,0,917.0,0,28,0,,,,48,97,,258,50
prim,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",0,0,917.0,317,47,48,,300,50,6.0,False,15,150,50,50,269,269,917.0,50,28,289,,,,48,97,,0,50
prim,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",0,0,917.0,538,35,48,,300,50,6.0,False,15,150,50,50,134,0,917.0,50,28,923,,,,48,97,,0,50
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",0,0,7647.0,1098,0,66,7647.0,600,100,6.0,False,17,300,100,100,0,0,,0,61,0,100,100,300,66,,165,476,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",0,0,7647.0,928,66,66,7647.0,600,100,6.0,False,17,300,100,100,862,862,,100,61,895,100,100,300,66,,165,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",0,0,7647.0,1276,24,66,7647.0,600,100,6.0,False,17,300,100,100,385,0,,100,61,2519,100,100,300,66,,165,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",0,50,8511.0,1088,0,61,8511.0,600,100,6.0,False,17,300,100,100,0,0,,0,57,0,100,100,300,61,,160,482,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",0,50,8511.0,907,61,61,8511.0,600,100,6.0,False,17,300,100,100,846,846,,100,57,876,100,100,300,61,,160,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",0,50,8511.0,1247,28,61,8511.0,600,100,6.0,False,17,300,100,100,381,0,,100,57,2485,100,100,300,61,,160,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",0,99,6016.0,1076,0,49,6016.0,600,100,6.0,False,17,300,100,100,0,0,,0,60,0,100,100,300,49,,148,489,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",0,99,6016.0,864,49,49,6016.0,600,100,6.0,False,17,300,100,100,815,815,,100,60,817,100,100,300,49,,148,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",0,99,6016.0,1212,20,49,6016.0,600,100,6.0,False,17,300,100,100,380,0,,100,60,2495,100,100,300,49,,148,0,
prim,binary,synthetic,sparse_er_nm,100,"n=100,m=300",0,0,1859.0,1354,0,101,,600,100,6.0,False,17,300,100,100,0,0,1859.0,0,62,0,,,,101,200,,696,100
prim,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",0,0,1859.0,722,101,101,,600,100,6.0,False,17,300,100,100,621,621,1859.0,100,62,702,,,,101,200,,0,100
prim,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",0,0,1859.0,1118,66,101,,600,100,6.0,False,17,300,100,100,273,0,1859.0,100,62,1900,,,,101,200,,0,100
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",0,0,1386.0,171,0,16,1386.0,186,25,7.44,False,12,93,25,25,0,0,,0,16,0,25,25,93,16,,40,68,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",0,0,1386.0,132,16,16,1386.0,186,25,7.44,False,12,93,25,25,116,116,,25,16,119,25,25,93,16,,40,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",0,0,1386.0,189,7,16,1386.0,186,25,7.44,False,12,93,25,25,46,0,,25,16,328,25,25,93,16,,40,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",0,12,1147.0,178,0,15,1147.0,186,25,7.44,False,12,93,25,25,0,0,,0,17,0,25,25,93,15,,39,74,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",0,12,1147.0,145,15,15,1147.0,186,25,7.44,False,12,93,25,25,130,130,,25,17,134,25,25,93,15,,39,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",0,12,1147.0,208,9,15,1147.0,186,25,7.44,False,12,93,25,25,58,0,,25,17,380,25,25,93,15,,39,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",0,24,1305.0,189,0,18,1305.0,186,25,7.44,False,12,93,25,25,0,0,,0,18,0,25,25,93,18,,42,83,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",0,24,1305.0,138,18,18,1305.0,186,25,7.44,False,12,93,25,25,120,120,,25,18,115,25,25,93,18,,42,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",0,24,1305.0,198,9,18,1305.0,186,25,7.44,False,12,93,25,25,47,0,,25,18,332,25,25,93,18,,42,0,
prim,binary,synthetic,dense_er_np,25,"n=25,p=0.2",0,0,376.0,207,0,29,,186,25,7.44,False,12,93,25,25,0,0,376.0,0,15,0,,,,29,53,,91,25
prim,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",0,0,376.0,130,28,29,,186,25,7.44,False,12,93,25,25,101,101,376.0,25,15,158,,,,29,53,,0,25
prim,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",0,0,376.0,211,14,29,,186,25,7.44,False,12,93,25,25,42,0,376.0,25,15,294,,,,29,53,,0,25
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",0,0,1519.0,497,0,46,1519.0,424,50,8.48,False,14,212,50,50,0,0,,0,33,0,50,50,212,46,,95,215,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",0,0,1519.0,398,46,46,1519.0,424,50,8.48,False,14,212,50,50,352,352,,50,33,365,50,50,212,46,,95,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",0,0,1519.0,577,21,46,1519.0,424,50,8.48,False,14,212,50,50,160,0,,50,33,1031,50,50,212,46,,95,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",0,25,1719.0,511,0,50,1719.0,424,50,8.48,False,14,212,50,50,0,0,,0,34,0,50,50,212,50,,99,214,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",0,25,1719.0,432,50,50,1719.0,424,50,8.48,False,14,212,50,50,382,382,,50,34,418,50,50,212,50,,99,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",0,25,1719.0,602,16,50,1719.0,424,50,8.48,False,14,212,50,50,169,0,,50,34,1069,50,50,212,50,,99,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",0,49,1500.0,469,0,40,1500.0,424,50,8.48,False,14,212,50,50,0,0,,0,32,0,50,50,212,40,,89,199,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",0,49,1500.0,372,40,40,1500.0,424,50,8.48,False,14,212,50,50,332,332,,50,32,355,50,50,212,40,,89,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",0,49,1500.0,551,16,40,1500.0,424,50,8.48,False,14,212,50,50,149,0,,50,32,1002,50,50,212,40,,89,0,
prim,binary,synthetic,dense_er_np,50,"n=50,p=0.12",0,0,681.0,583,0,69,,424,50,8.48,False,14,212,50,50,0,0,681.0,0,32,0,,,,69,118,,259,50
prim,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",0,0,681.0,410,67,69,,424,50,8.48,False,14,212,50,50,341,341,681.0,50,32,370,,,,69,118,,0,50
prim,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",0,0,681.0,584,31,69,,424,50,8.48,False,14,212,50,50,136,0,681.0,50,32,891,,,,69,118,,0,50
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",0,0,7322.0,1183,0,82,7322.0,910,100,9.1,False,19,455,100,100,0,0,,0,65,0,100,100,455,82,,181,518,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",0,0,7322.0,1008,82,82,7322.0,910,100,9.1,False,19,455,100,100,926,926,,100,65,917,100,100,455,82,,181,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",0,0,7322.0,1392,36,82,7322.0,910,100,9.1,False,19,455,100,100,410,0,,100,65,2679,100,100,455,82,,181,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",0,50,5058.0,1160,0,75,5058.0,910,100,9.1,False,19,455,100,100,0,0,,0,68,0,100,100,455,75,,174,509,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",0,50,5058.0,990,75,75,5058.0,910,100,9.1,False,19,455,100,100,915,915,,100,68,900,100,100,455,75,,174,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",0,50,5058.0,1348,21,75,5058.0,910,100,9.1,False,19,455,100,100,417,0,,100,68,2643,100,100,455,75,,174,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",0,99,5986.0,1180,0,87,5986.0,910,100,9.1,False,19,455,100,100,0,0,,0,67,0,100,100,455,87,,186,517,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",0,99,5986.0,1020,87,87,5986.0,910,100,9.1,False,19,455,100,100,933,933,,100,67,923,100,100,455,87,,186,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",0,99,5986.0,1363,34,87,5986.0,910,100,9.1,False,19,455,100,100,400,0,,100,67,2585,100,100,455,87,,186,0,
prim,binary,synthetic,dense_er_np,100,"n=100,p=0.08",0,0,1511.0,1464,0,133,,910,100,9.1,False,19,455,100,100,0,0,1511.0,0,67,0,,,,133,232,,744,100
prim,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",0,0,1511.0,828,129,133,,910,100,9.1,False,19,455,100,100,695,695,1511.0,100,67,845,,,,133,232,,0,100
prim,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",0,0,1511.0,1300,75,133,,910,100,9.1,False,19,455,100,100,312,0,1511.0,100,67,2102,,,,133,232,,0,100
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",0,0,4181.0,82,0,2,4181.0,80,25,3.2,False,4,40,25,25,0,0,,0,6,0,25,25,40,2,,26,35,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",0,0,4181.0,60,2,2,4181.0,80,25,3.2,False,4,40,25,25,58,58,,25,6,57,25,25,40,2,,26,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",0,0,4181.0,90,0,2,4181.0,80,25,3.2,False,4,40,25,25,27,0,,25,6,207,25,25,40,2,,26,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",0,12,2546.0,120,0,4,2546.0,80,25,3.2,False,4,40,25,25,0,0,,0,10,0,25,25,40,4,,28,55,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",0,12,2546.0,88,4,4,2546.0,80,25,3.2,False,4,40,25,25,84,84,,25,10,81,25,25,40,4,,28,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",0,12,2546.0,131,2,4,2546.0,80,25,3.2,False,4,40,25,25,39,0,,25,10,278,25,25,40,4,,28,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",0,24,4043.0,91,0,5,4043.0,80,25,3.2,False,4,40,25,25,0,0,,0,6,0,25,25,40,5,,29,36,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",0,24,4043.0,74,5,5,4043.0,80,25,3.2,False,4,40,25,25,69,69,,25,6,70,25,25,40,5,,29,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",0,24,4043.0,108,1,5,4043.0,80,25,3.2,False,4,40,25,25,32,0,,25,6,224,25,25,40,5,,29,0,
prim,binary,synthetic,grid_2d,25,"rows=5,cols=5",0,0,842.0,111,0,11,,80,25,3.2,False,4,40,25,25,0,0,842.0,0,7,0,,,,11,35,,54,25
prim,pairing,synthetic,grid_2d,25,"rows=5,cols=5",0,0,842.0,72,10,11,,80,25,3.2,False,4,40,25,25,61,61,842.0,25,7,55,,,,11,35,,0,25
prim,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",0,0,842.0,106,6,11,,80,25,3.2,False,4,40,25,25,20,0,842.0,25,7,178,,,,11,35,,0,25
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",0,0,13903.0,381,0,23,13903.0,224,64,3.5,False,4,112,64,64,0,0,,0,11,0,64,64,112,23,,86,159,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",0,0,13903.0,298,21,23,13903.0,224,64,3.5,False,4,112,64,64,275,275,,64,11,272,64,64,112,23,,86,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",0,0,13903.0,442,4,23,13903.0,224,64,3.5,False,4,112,64,64,130,0,,64,11,889,64,64,112,23,,86,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",0,32,11988.0,387,0,22,11988.0,224,64,3.5,False,4,112,64,64,0,0,,0,13,0,64,64,112,22,,85,161,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",0,32,11988.0,312,21,22,11988.0,224,64,3.5,False,4,112,64,64,290,290,,64,13,287,64,64,112,22,,85,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",0,32,11988.0,459,6,22,11988.0,224,64,3.5,False,4,112,64,64,136,0,,64,13,929,64,64,112,22,,85,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",0,63,12898.0,367,0,16,12898.0,224,64,3.5,False,4,112,64,64,0,0,,0,13,0,64,64,112,16,,79,150,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",0,63,12898.0,300,16,16,12898.0,224,64,3.5,False,4,112,64,64,284,284,,64,13,281,64,64,112,16,,79,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",0,63,12898.0,414,2,16,12898.0,224,64,3.5,False,4,112,64,64,124,0,,64,13,864,64,64,112,16,,79,0,
prim,binary,synthetic,grid_2d,64,"rows=8,cols=8",0,0,1882.0,475,0,34,,224,64,3.5,False,4,112,64,64,0,0,1882.0,0,14,0,,,,34,97,,255,64
prim,pairing,synthetic,grid_2d,64,"rows=8,cols=8",0,0,1882.0,219,31,34,,224,64,3.5,False,4,112,64,64,185,185,1882.0,64,14,173,,,,34,97,,0,64
prim,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",0,0,1882.0,368,22,34,,224,64,3.5,False,4,112,64,64,82,0,1882.0,64,14,650,,,,34,97,,0,64
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",0,0,33217.0,617,0,25,33217.0,360,100,3.6,False,4,180,100,100,0,0,,0,18,0,100,100,180,25,,124,255,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",0,0,33217.0,500,23,25,33217.0,360,100,3.6,False,4,180,100,100,475,475,,100,18,471,100,100,180,25,,124,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",0,0,33217.0,745,10,25,33217.0,360,100,3.6,False,4,180,100,100,238,0,,100,18,1586,100,100,180,25,,124,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",0,50,23963.0,650,0,22,23963.0,360,100,3.6,False,4,180,100,100,0,0,,0,15,0,100,100,180,22,,121,270,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",0,50,23963.0,505,21,22,23963.0,360,100,3.6,False,4,180,100,100,483,483,,100,15,484,100,100,180,22,,121,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",0,50,23963.0,766,5,22,23963.0,360,100,3.6,False,4,180,100,100,240,0,,100,15,1642,100,100,180,22,,121,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",0,99,26553.0,620,0,27,26553.0,360,100,3.6,False,4,180,100,100,0,0,,0,15,0,100,100,180,27,,126,259,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",0,99,26553.0,505,24,27,26553.0,360,100,3.6,False,4,180,100,100,478,478,,100,15,468,100,100,180,27,,126,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",0,99,26553.0,747,9,27,26553.0,360,100,3.6,False,4,180,100,100,231,0,,100,15,1580,100,100,180,27,,126,0,
prim,binary,synthetic,grid_2d,100,"rows=10,cols=10",0,0,2752.0,985,0,57,,360,100,3.6,False,4,180,100,100,0,0,2752.0,0,25,0,,,,57,156,,554,100
prim,pairing,synthetic,grid_2d,100,"rows=10,cols=10",0,0,2752.0,353,55,57,,360,100,3.6,False,4,180,100,100,296,296,2752.0,100,25,284,,,,57,156,,0,100
prim,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",0,0,2752.0,646,37,57,,360,100,3.6,False,4,180,100,100,129,0,2752.0,100,25,1126,,,,57,156,,0,100
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",1,0,1453.0,159,0,7,1453.0,150,25,6.0,False,12,75,25,25,0,0,,0,18,0,25,25,75,7,,31,74,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",1,0,1453.0,119,7,7,1453.0,150,25,6.0,False,12,75,25,25,112,112,,25,18,110,25,25,75,7,,31,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",1,0,1453.0,179,3,7,1453.0,150,25,6.0,False,12,75,25,25,56,0,,25,18,374,25,25,75,7,,31,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",1,12,1654.0,169,0,12,1654.0,150,25,6.0,False,12,75,25,25,0,0,,0,14,0,25,25,75,12,,36,77,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",1,12,1654.0,118,12,12,1654.0,150,25,6.0,False,12,75,25,25,106,106,,25,14,107,25,25,75,12,,36,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",1,12,1654.0,185,3,12,1654.0,150,25,6.0,False,12,75,25,25,50,0,,25,14,345,25,25,75,12,,36,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",1,24,2186.0,174,0,13,2186.0,150,25,6.0,False,12,75,25,25,0,0,,0,17,0,25,25,75,13,,37,77,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",1,24,2186.0,125,13,13,2186.0,150,25,6.0,False,12,75,25,25,112,112,,25,17,123,25,25,75,13,,37,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",1,24,2186.0,194,3,13,2186.0,150,25,6.0,False,12,75,25,25,54,0,,25,17,364,25,25,75,13,,37,0,
prim,binary,synthetic,sparse_er_nm,25,"n=25,m=75",1,0,620.0,223,0,23,,150,25,6.0,False,12,75,25,25,0,0,620.0,0,18,0,,,,23,47,,115,25
prim,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",1,0,620.0,122,22,23,,150,25,6.0,False,12,75,25,25,99,99,620.0,25,18,95,,,,23,47,,0,25
prim,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",1,0,620.0,206,15,23,,150,25,6.0,False,12,75,25,25,47,0,620.0,25,18,328,,,,23,47,,0,25
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",1,0,2395.0,444,0,25,2395.0,300,50,6.0,False,14,150,50,50,0,0,,0,28,0,50,50,150,25,,74,199,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",1,0,2395.0,335,25,25,2395.0,300,50,6.0,False,14,150,50,50,310,310,,50,28,310,50,50,150,25,,74,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",1,0,2395.0,483,8,25,2395.0,300,50,6.0,False,14,150,50,50,144,0,,50,28,956,50,50,150,25,,74,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",1,25,4507.0,443,0,30,4507.0,300,50,6.0,False,14,150,50,50,0,0,,0,29,0,50,50,150,30,,79,187,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",1,25,4507.0,360,30,30,4507.0,300,50,6.0,False,14,150,50,50,330,330,,50,29,333,50,50,150,30,,79,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",1,25,4507.0,515,11,30,4507.0,300,50,6.0,False,14,150,50,50,152,0,,50,29,997,50,50,150,30,,79,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",1,49,5782.0,448,0,31,5782.0,300,50,6.0,False,14,150,50,50,0,0,,0,32,0,50,50,150,31,,80,191,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",1,49,5782.0,353,30,31,5782.0,300,50,6.0,False,14,150,50,50,322,322,,50,32,323,50,50,150,31,,80,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",1,49,5782.0,521,12,31,5782.0,300,50,6.0,False,14,150,50,50,154,0,,50,32,1006,50,50,150,31,,80,0,
prim,binary,synthetic,sparse_er_nm,50,"n=50,m=150",1,0,959.0,530,0,46,,300,50,6.0,False,14,150,50,50,0,0,959.0,0,31,0,,,,46,95,,265,50
prim,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",1,0,959.0,313,43,46,,300,50,6.0,False,14,150,50,50,267,267,959.0,50,31,268,,,,46,95,,0,50
prim,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",1,0,959.0,469,21,46,,300,50,6.0,False,14,150,50,50,106,0,959.0,50,31,789,,,,46,95,,0,50
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",1,0,5657.0,1063,0,56,5657.0,600,100,6.0,False,12,300,100,100,0,0,,0,58,0,100,100,300,56,,155,459,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",1,0,5657.0,899,56,56,5657.0,600,100,6.0,False,12,300,100,100,843,843,,100,58,853,100,100,300,56,,155,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",1,0,5657.0,1212,17,56,5657.0,600,100,6.0,False,12,300,100,100,371,0,,100,58,2446,100,100,300,56,,155,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",1,50,8405.0,1064,0,57,8405.0,600,100,6.0,False,12,300,100,100,0,0,,0,52,0,100,100,300,57,,156,471,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",1,50,8405.0,849,57,57,8405.0,600,100,6.0,False,12,300,100,100,792,792,,100,52,801,100,100,300,57,,156,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",1,50,8405.0,1218,17,57,8405.0,600,100,6.0,False,12,300,100,100,385,0,,100,52,2472,100,100,300,57,,156,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",1,99,13230.0,1052,0,50,13230.0,600,100,6.0,False,12,300,100,100,0,0,,0,56,0,100,100,300,50,,149,482,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",1,99,13230.0,859,49,50,13230.0,600,100,6.0,False,12,300,100,100,809,809,,100,56,831,100,100,300,50,,149,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",1,99,13230.0,1201,15,50,13230.0,600,100,6.0,False,12,300,100,100,383,0,,100,56,2481,100,100,300,50,,149,0,
prim,binary,synthetic,sparse_er_nm,100,"n=100,m=300",1,0,1789.0,1277,0,97,,600,100,6.0,False,12,300,100,100,0,0,1789.0,0,56,0,,,,97,196,,640,100
